DATE,precip,humidity,wind_speed,sea_pressure,min_temp,rain
2019-04-29T23:59:00,0.02,75.0,9.5,29.89,60.0,1
2023-01-29T23:59:00,0.005,70.0,8.6,29.96,53.0,1
2017-06-14T23:59:00,0.0,72.0,5.0,29.9,61.0,0
2023-11-30T23:59:00,0.2,86.0,3.3,29.96,55.0,1
2017-09-08T23:59:00,0.01,75.0,6.8,29.9,69.0,1
2016-09-16T23:59:00,0.0,72.0,4.7,29.94,61.0,0
2018-10-11T23:59:00,0.0,58.0,5.9,29.83,65.0,0
2017-11-25T23:59:00,0.0,86.0,3.1,30.02,54.0,0
2023-03-23T23:59:00,0.08,69.0,8.0,30.24,53.0,1
2024-05-15T23:59:00,0.0,73.0,6.4,29.95,60.0,0
2021-04-24T23:59:00,0.0,63.0,6.2,30.02,60.0,0
2024-06-10T23:59:00,0.0,74.0,5.8,29.94,62.0,0
2016-02-14T23:59:00,0.0,67.0,4.1,30.02,51.0,0
2017-11-07T23:59:00,0.005,74.0,2.4,30.08,61.0,1
2016-09-17T23:59:00,0.0,73.0,5.2,29.93,64.0,0
2017-09-03T23:59:00,0.03,73.0,7.7,29.94,71.0,1
2022-12-31T23:59:00,0.03,83.0,5.8,30.01,58.0,1
2020-06-07T23:59:00,0.0,67.0,6.6,29.93,62.0,0
2017-07-01T23:59:00,0.0,79.0,6.7,29.9,64.0,0
2016-11-26T23:59:00,0.11,65.0,6.5,30.03,49.0,1
2024-05-03T23:59:00,0.005,71.0,6.3,29.9,61.0,1
2016-09-27T23:59:00,0.0,39.0,4.8,29.86,74.0,0
2018-05-07T23:59:00,0.0,74.0,5.3,30.05,60.0,0
2024-08-05T23:59:00,0.0,78.0,5.5,29.89,69.0,0
2022-11-10T23:59:00,0.0,67.0,3.4,30.11,46.0,0
2016-12-06T23:59:00,0.0,69.0,6.9,30.0,58.0,0
2017-05-16T23:59:00,0.005,64.0,9.1,30.05,59.0,1
2016-11-11T23:59:00,0.0,33.0,3.0,30.06,62.0,0
2021-03-20T23:59:00,0.005,72.0,4.4,30.16,54.0,1
2019-11-21T23:59:00,0.15,76.0,6.2,29.93,57.0,1
2022-09-15T23:59:00,0.0,66.0,4.9,29.95,67.0,0
2023-04-23T23:59:00,0.0,74.0,8.0,29.85,59.0,0
2021-12-11T23:59:00,0.0,59.0,2.4,30.15,44.0,0
2016-06-10T23:59:00,0.005,73.0,8.0,29.95,62.0,1
2021-01-23T23:59:00,0.38,73.0,5.4,29.93,48.0,1
2021-06-05T23:59:00,0.0,67.0,5.9,29.96,63.0,0
2019-01-18T23:59:00,0.07,83.0,4.4,30.25,56.0,1
2017-05-08T23:59:00,0.005,73.0,8.4,29.89,53.0,1
2016-01-07T23:59:00,0.56,67.0,11.7,29.94,53.0,1
2018-02-18T23:59:00,0.0,57.0,6.0,29.98,53.0,0
2024-02-03T23:59:00,0.005,68.0,4.2,30.04,49.0,1
2016-10-24T23:59:00,0.04,73.0,5.0,30.06,64.0,1
2019-09-26T23:59:00,0.005,79.0,7.5,29.98,70.0,1
2020-01-23T23:59:00,0.0,85.0,3.3,30.09,49.0,0
2022-06-09T23:59:00,0.005,87.0,5.4,29.85,61.0,1
2021-06-17T23:59:00,0.0,78.0,5.0,29.83,61.0,0
2021-09-18T23:59:00,0.0,68.0,7.2,30.03,67.0,0
2023-08-23T23:59:00,0.0,85.0,6.6,29.9,66.0,0
2018-11-07T23:59:00,0.0,67.0,6.2,29.98,66.0,0
2021-06-19T23:59:00,0.0,73.0,5.8,29.81,66.0,0
2020-03-18T23:59:00,0.23,74.0,8.4,29.83,52.0,1
2020-12-17T23:59:00,0.005,77.0,3.5,30.03,45.0,1
2024-04-19T23:59:00,0.0,66.0,5.4,29.98,60.0,0
2020-04-05T23:59:00,0.19,66.0,8.7,29.93,58.0,1
2018-03-14T23:59:00,0.01,75.0,8.8,30.04,60.0,1
2017-11-01T23:59:00,0.005,69.0,5.2,29.97,64.0,1
2021-11-24T23:59:00,0.0,75.0,4.5,30.07,53.0,0
2024-02-06T23:59:00,0.88,83.0,9.8,29.75,54.0,1
2018-04-01T23:59:00,0.0,73.0,5.4,29.94,57.0,0
2022-12-15T23:59:00,0.0,74.0,2.9,30.13,42.0,0
2016-09-21T23:59:00,0.16,83.0,6.6,29.89,68.0,1
2022-09-06T23:59:00,0.0,71.0,3.8,29.84,73.0,0
2023-02-02T23:59:00,0.0,52.0,2.2,30.29,41.0,0
2019-03-27T23:59:00,0.0,71.0,6.6,30.09,57.0,0
2021-08-13T23:59:00,0.0,65.0,4.0,30.05,71.0,0
2021-01-28T23:59:00,0.08,61.0,5.7,30.0,46.0,1
2016-04-24T23:59:00,0.0,67.0,7.9,29.94,60.0,0
2018-02-24T23:59:00,0.005,40.0,4.5,30.28,44.0,1
2022-12-28T23:59:00,0.45,78.0,5.7,29.94,58.0,1
2019-01-03T23:59:00,0.0,38.0,2.7,30.17,42.0,0
2021-10-18T23:59:00,0.005,66.0,6.6,30.0,55.0,1
2017-07-19T23:59:00,0.0,73.0,5.9,29.98,71.0,0
2024-04-10T23:59:00,0.0,64.0,4.3,30.04,51.0,0
2020-04-12T23:59:00,0.005,77.0,6.5,30.09,58.0,1
2016-03-11T23:59:00,0.15,73.0,7.3,30.04,56.0,1
2022-05-07T23:59:00,0.0,78.0,7.5,29.94,60.0,0
2016-05-08T23:59:00,0.005,63.0,5.7,29.97,60.0,1
2022-08-15T23:59:00,0.0,75.0,5.6,29.85,70.0,0
2023-03-11T23:59:00,0.15,89.0,5.9,30.1,58.0,1
2020-12-18T23:59:00,0.0,77.0,2.8,30.16,50.0,0
2016-03-08T23:59:00,0.0,65.0,4.5,29.97,48.0,0
2021-12-13T23:59:00,0.005,71.0,4.4,30.11,49.0,1
2023-09-13T23:59:00,0.0,73.0,4.7,29.96,67.0,0
2020-09-21T23:59:00,0.0,72.0,5.5,29.95,68.0,0
2023-07-31T23:59:00,0.005,80.0,4.8,29.94,69.0,1
2023-01-11T23:59:00,0.0,79.0,2.9,30.22,48.0,0
2020-11-04T23:59:00,0.0,74.0,3.9,30.06,60.0,0
2020-06-27T23:59:00,0.0,73.0,5.0,29.91,65.0,0
2016-05-19T23:59:00,0.005,72.0,6.2,29.92,62.0,1
2018-10-12T23:59:00,0.48,69.0,5.8,29.81,63.0,1
2019-05-16T23:59:00,0.02,65.0,11.6,29.97,61.0,1
2019-10-06T23:59:00,0.0,70.0,3.8,29.99,55.0,0
2023-02-20T23:59:00,0.0,69.0,2.8,30.06,45.0,0
2022-10-25T23:59:00,0.0,57.0,3.8,30.06,51.0,0
2021-12-04T23:59:00,0.0,77.0,4.8,30.14,56.0,0
2016-09-28T23:59:00,0.0,43.0,4.8,29.92,73.0,0
2023-01-31T23:59:00,0.05,65.0,3.9,30.06,46.0,1
2018-03-22T23:59:00,0.005,66.0,5.3,30.05,60.0,1
2019-10-29T23:59:00,0.0,62.0,3.7,29.94,51.0,0
2024-07-31T23:59:00,0.0,75.0,5.8,29.93,65.0,0
2022-03-15T23:59:00,0.0,83.0,4.1,30.13,51.0,0
2020-02-03T23:59:00,0.005,34.0,8.6,29.88,57.0,1
2017-01-07T23:59:00,0.0,56.0,2.3,30.17,52.0,0
2023-10-14T23:59:00,0.0,83.0,4.6,30.02,62.0,0
2018-04-18T23:59:00,0.0,65.0,6.2,30.06,54.0,0
2023-08-26T23:59:00,0.0,79.0,7.0,29.93,65.0,0
2022-01-28T23:59:00,0.0,47.0,2.5,30.2,43.0,0
2024-02-01T23:59:00,0.82,82.0,11.6,29.82,55.0,1
2018-03-27T23:59:00,0.0,50.0,5.3,30.11,52.0,0
2019-10-18T23:59:00,0.0,73.0,4.9,29.9,61.0,0
2022-06-25T23:59:00,0.0,81.0,7.3,29.92,61.0,0
2016-03-06T23:59:00,0.1,67.0,10.2,30.05,58.0,1
2017-11-17T23:59:00,0.005,75.0,4.4,30.06,61.0,1
2020-04-14T23:59:00,0.005,82.0,6.6,30.11,59.0,1
2019-06-04T23:59:00,0.005,81.0,5.8,29.94,62.0,1
2018-01-11T23:59:00,0.0,81.0,3.5,30.19,51.0,0
2018-10-02T23:59:00,0.0,74.0,5.5,29.89,69.0,0
2019-01-12T23:59:00,0.43,78.0,5.2,30.05,53.0,1
2017-08-28T23:59:00,0.005,77.0,7.9,29.82,68.0,1
2020-06-10T23:59:00,0.0,46.0,3.5,29.95,62.0,0
2019-07-20T23:59:00,0.0,72.0,7.8,29.94,67.0,0
2024-06-11T23:59:00,0.005,83.0,5.1,29.92,63.0,1
2018-11-30T23:59:00,0.15,67.0,11.5,29.97,59.0,1
2020-03-15T23:59:00,0.005,73.0,4.8,30.14,56.0,1
2023-02-22T23:59:00,0.005,51.0,19.0,29.91,51.0,1
2021-01-22T23:59:00,0.03,69.0,7.2,30.02,57.0,1
2020-08-03T23:59:00,0.0,81.0,5.8,29.96,64.0,0
2020-01-26T23:59:00,0.0,76.0,4.5,30.16,57.0,0
2024-09-28T23:59:00,0.0,79.0,6.2,29.88,63.0,0
2021-08-30T23:59:00,0.0,74.0,4.6,29.8,70.0,0
2017-07-12T23:59:00,0.0,73.0,6.8,29.96,70.0,0
2023-04-12T23:59:00,0.09,82.0,8.8,29.9,56.0,1
2021-03-26T23:59:00,0.01,61.0,5.9,30.03,53.0,1
2016-06-09T23:59:00,0.005,77.0,6.8,29.92,62.0,1
2023-01-03T23:59:00,0.34,80.0,9.9,30.08,54.0,1
2018-04-24T23:59:00,0.005,77.0,5.6,30.03,56.0,1
2021-12-18T23:59:00,0.0,65.0,1.9,30.14,39.0,0
2018-08-16T23:59:00,0.02,71.0,6.1,30.02,73.0,1
2016-03-05T23:59:00,0.02,68.0,5.8,30.08,60.0,1
2023-03-22T23:59:00,0.03,62.0,9.3,30.08,53.0,1
2016-09-19T23:59:00,0.01,72.0,4.9,29.96,65.0,1
2019-01-14T23:59:00,0.41,71.0,6.8,30.01,54.0,1
2023-09-22T23:59:00,0.04,81.0,5.1,29.98,63.0,1
2023-03-30T23:59:00,0.23,69.0,6.7,30.01,51.0,1
2017-06-28T23:59:00,0.0,77.0,6.1,29.91,62.0,0
2016-02-02T23:59:00,0.0,50.0,3.4,30.22,44.0,0
2022-01-11T23:59:00,0.0,46.0,2.3,30.21,47.0,0
2022-11-24T23:59:00,0.0,31.0,4.8,30.15,45.0,0
2023-01-10T23:59:00,0.2,82.0,7.7,30.12,52.0,1
2023-11-14T23:59:00,0.0,49.0,2.7,29.98,48.0,0
2020-01-09T23:59:00,0.05,76.0,7.9,30.01,52.0,1
2019-07-14T23:59:00,0.0,83.0,5.2,29.97,63.0,0
2017-02-16T23:59:00,0.0,72.0,4.6,30.0,53.0,0
2016-07-24T23:59:00,0.0,84.0,6.6,29.9,64.0,0
2019-03-13T23:59:00,0.005,61.0,6.7,30.03,55.0,1
2016-04-09T23:59:00,0.01,73.0,6.9,29.93,59.0,1
2019-12-26T23:59:00,1.28,74.0,8.9,29.82,48.0,1
2017-12-13T23:59:00,0.0,33.0,1.8,29.99,49.0,0
2022-04-11T23:59:00,0.005,68.0,10.8,29.92,57.0,1
2019-07-10T23:59:00,0.0,76.0,6.5,30.04,64.0,0
2021-03-11T23:59:00,0.49,64.0,5.7,30.08,50.0,1
2019-04-03T23:59:00,0.005,68.0,6.8,30.07,59.0,1
2016-05-15T23:59:00,0.005,72.0,9.6,29.94,62.0,1
2017-09-23T23:59:00,0.0,66.0,5.7,29.86,62.0,0
2021-06-29T23:59:00,0.0,76.0,6.4,29.84,66.0,0
2018-07-30T23:59:00,0.0,71.0,6.2,29.94,74.0,0
2021-04-23T23:59:00,0.02,70.0,5.9,30.05,57.0,1
2022-12-27T23:59:00,0.17,80.0,3.3,30.01,51.0,1
2024-08-18T23:59:00,0.0,75.0,5.3,29.94,68.0,0
2017-02-20T23:59:00,0.0,65.0,4.7,30.26,56.0,0
2021-04-28T23:59:00,0.0,61.0,3.9,30.09,51.0,0
2021-05-01T23:59:00,0.0,69.0,6.5,29.98,61.0,0
2016-04-30T23:59:00,0.005,66.0,8.3,29.86,57.0,1
2016-03-01T23:59:00,0.0,80.0,3.7,30.08,58.0,0
2022-06-29T23:59:00,0.0,77.0,5.5,30.02,66.0,0
2019-01-17T23:59:00,0.11,83.0,7.5,30.21,60.0,1
2018-02-11T23:59:00,0.0,71.0,4.6,29.91,54.0,0
2021-03-04T23:59:00,0.0,71.0,5.1,30.22,52.0,0
2017-03-29T23:59:00,0.0,43.0,4.6,30.03,55.0,0
2023-03-01T23:59:00,0.2,62.0,16.5,29.87,49.0,1
2017-06-05T23:59:00,0.0,85.0,6.9,29.9,61.0,0
2023-07-08T23:59:00,0.0,72.0,6.4,29.87,63.0,0
2023-06-14T23:59:00,0.0,75.0,5.4,29.96,62.0,0
2021-07-23T23:59:00,0.0,71.0,5.7,30.04,69.0,0
2019-09-10T23:59:00,0.0,67.0,9.0,29.91,68.0,0
2024-02-20T23:59:00,0.39,82.0,5.1,30.13,58.0,1
2018-05-02T23:59:00,0.08,74.0,6.5,30.07,54.0,1
2022-09-25T23:59:00,0.0,75.0,6.4,29.97,69.0,0
2023-10-28T23:59:00,0.0,77.0,3.1,29.98,55.0,0
2021-05-31T23:59:00,0.0,68.0,5.1,29.98,62.0,0
2018-05-12T23:59:00,0.01,70.0,6.6,29.99,57.0,1
2020-10-03T23:59:00,0.0,67.0,2.7,29.86,64.0,0
2020-09-16T23:59:00,0.0,52.0,4.8,29.94,62.0,0
2016-02-09T23:59:00,0.0,23.0,3.3,30.1,57.0,0
2017-10-06T23:59:00,0.0,51.0,4.4,29.89,60.0,0
2023-05-16T23:59:00,0.0,81.0,5.9,30.01,59.0,0
2020-01-01T23:59:00,0.0,70.0,3.9,30.02,46.0,0
2019-07-05T23:59:00,0.0,70.0,5.5,30.01,65.0,0
2018-03-17T23:59:00,0.27,69.0,8.4,30.05,52.0,1
2017-01-08T23:59:00,0.0,57.0,2.3,30.17,54.0,0
2021-03-31T23:59:00,0.0,35.0,4.2,30.02,53.0,0
2023-03-20T23:59:00,0.04,78.0,7.9,29.96,56.0,1
2017-06-11T23:59:00,0.02,74.0,9.5,29.96,59.0,1
2019-03-20T23:59:00,0.16,71.0,7.0,30.07,57.0,1
2018-04-17T23:59:00,0.0,51.0,8.8,30.13,55.0,0
2021-06-28T23:59:00,0.0,77.0,6.8,29.75,66.0,0
2017-05-10T23:59:00,0.01,76.0,6.4,30.1,59.0,1
2022-01-08T23:59:00,0.005,77.0,3.3,30.07,49.0,1
2021-12-30T23:59:00,0.005,74.0,6.4,29.85,55.0,1
2023-04-04T23:59:00,0.0,40.0,8.1,30.12,49.0,0
2024-07-25T23:59:00,0.0,77.0,7.3,30.0,71.0,0
2024-03-06T23:59:00,0.45,74.0,7.1,29.93,52.0,1
2016-08-03T23:59:00,0.0,71.0,6.2,29.97,69.0,0
2024-07-04T23:59:00,0.0,78.0,6.6,29.95,67.0,0
2022-09-02T23:59:00,0.0,70.0,4.2,29.79,72.0,0
2017-09-14T23:59:00,0.005,68.0,7.5,29.93,67.0,1
2016-10-30T23:59:00,0.03,78.0,4.1,30.03,64.0,1
2018-03-16T23:59:00,0.005,60.0,6.6,30.05,51.0,1
2021-11-09T23:59:00,0.005,71.0,5.3,30.2,57.0,1
2022-02-19T23:59:00,0.0,69.0,2.7,30.08,42.0,0
2019-02-13T23:59:00,0.47,60.0,6.9,29.98,53.0,1
2017-05-29T23:59:00,0.0,81.0,5.5,29.94,61.0,0
2018-08-04T23:59:00,0.0,72.0,5.7,29.87,73.0,0
2022-11-05T23:59:00,0.0,57.0,2.4,30.04,49.0,0
2019-04-06T23:59:00,0.01,73.0,6.8,30.11,58.0,1
2016-01-15T23:59:00,0.04,80.0,3.6,30.12,53.0,1
2021-09-08T23:59:00,0.0,73.0,6.6,29.88,71.0,0
2018-05-25T23:59:00,0.0,68.0,9.8,30.11,61.0,0
2018-05-01T23:59:00,0.03,65.0,8.8,29.96,54.0,1
2016-05-09T23:59:00,0.005,65.0,6.8,29.98,62.0,1
2022-10-06T23:59:00,0.005,82.0,4.2,30.03,65.0,1
2019-05-27T23:59:00,0.005,61.0,8.1,30.04,57.0,1
2021-08-09T23:59:00,0.0,71.0,5.6,29.92,67.0,0
2018-12-02T23:59:00,0.0,49.0,7.5,30.05,54.0,0
2019-07-24T23:59:00,0.0,73.0,5.3,29.95,70.0,0
2021-10-15T23:59:00,0.0,41.0,3.6,30.02,53.0,0
2021-02-25T23:59:00,0.0,51.0,4.7,30.08,50.0,0
2021-01-19T23:59:00,0.005,47.0,7.5,29.77,56.0,1
2017-12-14T23:59:00,0.0,39.0,2.5,30.02,48.0,0
2019-09-25T23:59:00,0.005,82.0,8.8,29.85,69.0,1
2018-03-15T23:59:00,0.07,64.0,10.3,30.05,56.0,1
2022-12-30T23:59:00,0.005,84.0,1.9,30.11,56.0,1
2024-05-17T23:59:00,0.0,76.0,4.5,29.97,59.0,0
2021-02-10T23:59:00,0.0,67.0,4.2,30.04,53.0,0
2020-12-11T23:59:00,0.0,65.0,2.6,30.12,49.0,0
2023-10-11T23:59:00,0.005,77.0,6.7,29.71,64.0,1
2021-12-12T23:59:00,0.0,66.0,2.4,30.05,41.0,0
2023-01-30T23:59:00,0.29,78.0,6.4,29.95,51.0,1
2019-08-25T23:59:00,0.0,72.0,5.4,29.95,69.0,0
2018-03-10T23:59:00,0.36,89.0,6.9,30.0,58.0,1
2021-10-31T23:59:00,0.005,69.0,3.8,30.01,62.0,1
2024-08-02T23:59:00,0.0,78.0,6.1,30.01,68.0,0
2023-07-27T23:59:00,0.0,81.0,5.8,29.92,69.0,0
2016-11-03T23:59:00,0.0,43.0,2.5,30.03,58.0,0
2022-11-29T23:59:00,0.005,69.0,5.3,29.98,51.0,1
2018-12-25T23:59:00,0.18,72.0,7.6,29.87,54.0,1
2024-08-01T23:59:00,0.005,78.0,6.0,30.0,67.0,1
2018-02-27T23:59:00,0.32,64.0,6.6,30.01,49.0,1
2022-08-21T23:59:00,0.0,76.0,5.6,30.02,68.0,0
2021-04-30T23:59:00,0.0,56.0,4.4,30.04,59.0,0
2019-01-21T23:59:00,0.005,58.0,10.3,30.1,54.0,1
2024-05-22T23:59:00,0.0,68.0,5.6,29.98,61.0,0
2019-12-23T23:59:00,1.34,81.0,7.3,29.84,56.0,1
2020-03-02T23:59:00,0.005,65.0,6.5,29.88,53.0,1
2020-03-30T23:59:00,0.0,71.0,4.7,30.19,56.0,0
2021-10-23T23:59:00,0.005,70.0,5.5,29.93,61.0,1
2017-10-30T23:59:00,0.005,71.0,6.9,29.9,63.0,1
2019-02-04T23:59:00,0.98,80.0,10.6,29.91,54.0,1
2017-09-06T23:59:00,0.0,78.0,8.3,29.95,70.0,0
2019-05-17T23:59:00,0.005,59.0,6.5,30.02,60.0,1
2023-10-25T23:59:00,0.0,77.0,5.7,30.01,64.0,0
2021-07-26T23:59:00,0.005,76.0,6.0,29.95,70.0,1
2023-08-10T23:59:00,0.0,77.0,6.5,29.97,70.0,0
2019-03-06T23:59:00,0.01,75.0,6.7,30.0,59.0,1
2022-10-09T23:59:00,0.0,80.0,4.3,30.02,67.0,0
2016-01-04T23:59:00,0.14,77.0,4.6,29.81,56.0,1
2017-07-09T23:59:00,0.005,79.0,4.3,29.92,69.0,1
2019-01-22T23:59:00,0.0,50.0,4.5,30.23,49.0,0
2019-11-05T23:59:00,0.0,80.0,3.4,29.99,50.0,0
2017-08-10T23:59:00,0.0,74.0,6.6,29.92,69.0,0
2022-05-19T23:59:00,0.005,80.0,7.4,29.91,58.0,1
2019-03-19T23:59:00,0.0,76.0,8.1,30.0,56.0,0
2023-07-14T23:59:00,0.0,79.0,5.8,29.88,65.0,0
2020-04-09T23:59:00,1.16,79.0,8.9,30.12,55.0,1
2020-10-29T23:59:00,0.0,60.0,3.2,30.0,53.0,0
2016-11-06T23:59:00,0.0,78.0,4.3,30.06,57.0,0
2023-10-27T23:59:00,0.0,78.0,3.7,30.01,60.0,0
2019-01-10T23:59:00,0.0,75.0,4.8,30.13,54.0,0
2019-10-07T23:59:00,0.0,74.0,4.0,29.93,57.0,0
2023-01-22T23:59:00,0.0,71.0,3.6,30.02,40.0,0
2016-10-20T23:59:00,0.0,28.0,3.3,29.92,62.0,0
2023-07-30T23:59:00,0.0,80.0,5.8,29.91,69.0,0
2018-11-12T23:59:00,0.0,23.0,4.5,30.22,50.0,0
2018-05-16T23:59:00,0.0,66.0,7.1,30.02,61.0,0
2023-11-19T23:59:00,0.005,84.0,4.5,30.08,55.0,1
2017-12-30T23:59:00,0.0,70.0,3.5,30.08,49.0,0
2024-02-09T23:59:00,0.17,79.0,5.5,30.06,50.0,1
2023-05-05T23:59:00,0.02,66.0,6.4,30.08,57.0,1
2021-09-02T23:59:00,0.0,64.0,6.6,29.93,71.0,0
2023-08-20T23:59:00,1.82,93.0,11.4,29.64,66.0,1
2016-05-10T23:59:00,0.0,65.0,6.2,30.0,63.0,0
2022-08-02T23:59:00,0.0,75.0,7.4,30.0,70.0,0
2023-01-17T23:59:00,0.03,67.0,9.6,29.96,48.0,1
2017-02-28T23:59:00,0.005,63.0,6.7,30.11,53.0,1
2016-07-02T23:59:00,0.0,73.0,5.8,30.01,64.0,0
2024-01-11T23:59:00,0.13,61.0,9.9,30.06,46.0,1
2020-05-21T23:59:00,0.0,66.0,5.0,29.93,60.0,0
2022-10-14T23:59:00,0.0,77.0,4.3,29.88,65.0,0
2017-02-13T23:59:00,0.0,68.0,3.9,30.05,53.0,0
2016-12-07T23:59:00,0.0,71.0,4.7,30.1,55.0,0
2019-02-10T23:59:00,0.01,63.0,7.7,30.07,49.0,1
2021-09-24T23:59:00,0.5,76.0,4.0,29.95,66.0,1
2017-11-29T23:59:00,0.0,76.0,2.3,30.03,57.0,0
2020-02-07T23:59:00,0.0,72.0,3.5,30.08,45.0,0
2021-10-05T23:59:00,0.17,73.0,5.8,29.96,67.0,1
2021-05-20T23:59:00,0.0,63.0,8.6,29.92,61.0,0
2017-10-07T23:59:00,0.0,51.0,4.7,29.8,61.0,0
2023-11-20T23:59:00,0.0,63.0,2.4,30.1,51.0,0
2019-10-01T23:59:00,0.0,65.0,4.7,29.89,60.0,0
2016-08-31T23:59:00,0.0,81.0,5.6,29.86,66.0,0
2016-10-28T23:59:00,0.0,65.0,5.1,29.93,66.0,0
2016-08-07T23:59:00,0.0,72.0,5.7,29.83,68.0,0
2022-09-07T23:59:00,0.0,74.0,4.2,29.91,73.0,0
2017-04-17T23:59:00,0.01,66.0,7.7,30.08,58.0,1
2020-05-24T23:59:00,0.0,68.0,5.4,29.93,61.0,0
2021-12-10T23:59:00,0.005,75.0,3.7,30.12,48.0,1
2023-02-28T23:59:00,0.02,68.0,6.8,30.07,49.0,1
2021-04-22T23:59:00,0.0,68.0,7.3,29.98,58.0,0
2022-12-04T23:59:00,0.0,82.0,3.0,30.11,50.0,0
2019-07-21T23:59:00,0.0,75.0,7.1,29.93,67.0,0
2018-11-02T23:59:00,0.0,34.0,4.1,30.02,60.0,0
2019-02-02T23:59:00,0.72,76.0,13.0,29.89,54.0,1
2018-01-19T23:59:00,0.01,79.0,5.4,30.01,57.0,1
2016-11-09T23:59:00,0.0,23.0,6.4,29.96,63.0,0
2016-05-22T23:59:00,0.005,59.0,6.0,30.03,60.0,1
2016-04-03T23:59:00,0.0,77.0,6.1,30.06,56.0,0
2019-04-04T23:59:00,0.005,67.0,4.4,30.08,58.0,1
2021-05-17T23:59:00,0.02,72.0,6.7,30.05,60.0,1
2020-02-09T23:59:00,0.02,74.0,8.9,29.87,55.0,1
2021-12-29T23:59:00,0.27,82.0,9.7,29.92,48.0,1
2021-08-31T23:59:00,0.005,71.0,6.1,29.81,68.0,1
2024-03-23T23:59:00,0.06,70.0,10.1,29.93,57.0,1
2016-03-09T23:59:00,0.0,64.0,3.6,30.03,53.0,0
2017-11-02T23:59:00,0.0,62.0,5.2,30.07,61.0,0
2023-04-17T23:59:00,0.01,77.0,4.7,29.99,56.0,1
2016-12-22T23:59:00,0.56,89.0,9.6,29.95,59.0,1
2016-02-17T23:59:00,0.005,61.0,5.2,29.89,58.0,1
2016-07-16T23:59:00,0.0,74.0,5.7,29.93,65.0,0
2023-02-13T23:59:00,0.07,72.0,7.5,29.97,50.0,1
2021-06-07T23:59:00,0.005,68.0,7.3,29.96,62.0,1
2018-12-31T23:59:00,0.24,68.0,11.1,29.9,48.0,1
2023-10-05T23:59:00,0.0,70.0,3.5,29.94,60.0,0
2019-03-03T23:59:00,0.005,78.0,5.4,30.11,57.0,1
2018-06-17T23:59:00,0.0,62.0,7.6,29.97,63.0,0
2016-07-31T23:59:00,0.0,79.0,6.0,29.92,68.0,0
2018-11-05T23:59:00,0.0,79.0,5.5,29.9,60.0,0
2020-11-07T23:59:00,0.12,56.0,12.2,29.83,58.0,1
2017-10-12T23:59:00,0.0,69.0,5.9,29.93,66.0,0
2020-03-08T23:59:00,0.07,73.0,4.4,30.05,57.0,1
2019-06-19T23:59:00,0.0,75.0,4.7,30.04,62.0,0
2022-10-15T23:59:00,0.02,69.0,3.3,29.91,64.0,1
2022-09-18T23:59:00,0.0,64.0,5.1,29.83,65.0,0
2019-11-27T23:59:00,0.28,70.0,7.3,29.73,53.0,1
2020-09-29T23:59:00,0.0,72.0,6.6,29.94,68.0,0
2019-02-03T23:59:00,0.05,72.0,6.5,29.94,53.0,1
2018-05-11T23:59:00,0.005,73.0,13.4,29.9,59.0,1
2020-05-26T23:59:00,0.0,73.0,5.9,29.9,65.0,0
2021-10-25T23:59:00,0.21,75.0,6.9,29.96,57.0,1
2022-08-13T23:59:00,0.0,74.0,5.3,29.94,70.0,0
2020-09-14T23:59:00,0.0,76.0,4.4,29.96,64.0,0
2024-01-21T23:59:00,0.26,90.0,6.6,29.93,56.0,1
2018-09-15T23:59:00,0.0,73.0,6.2,29.84,69.0,0
2018-05-09T23:59:00,0.0,74.0,5.7,29.95,60.0,0
2024-06-05T23:59:00,0.0,83.0,4.5,29.9,62.0,0
2019-02-09T23:59:00,0.005,69.0,3.7,30.06,50.0,1
2016-05-06T23:59:00,0.34,72.0,6.1,29.92,59.0,1
2017-02-23T23:59:00,0.0,47.0,7.3,30.09,52.0,0
2023-03-19T23:59:00,0.13,74.0,6.1,29.99,58.0,1
2020-11-16T23:59:00,0.0,46.0,1.9,30.0,53.0,0
2017-02-19T23:59:00,0.02,67.0,5.9,30.01,55.0,1
2023-11-03T23:59:00,0.0,58.0,2.7,30.04,49.0,0
2024-01-20T23:59:00,0.33,90.0,5.8,29.94,56.0,1
2023-08-02T23:59:00,0.0,79.0,6.5,30.0,68.0,0
2019-05-08T23:59:00,0.005,74.0,6.0,30.0,58.0,1
2016-02-01T23:59:00,0.005,42.0,14.8,30.03,49.0,1
2020-04-07T23:59:00,0.37,90.0,8.4,30.04,56.0,1
2024-04-14T23:59:00,0.005,69.0,5.2,30.15,49.0,1
2021-08-10T23:59:00,0.005,74.0,6.4,29.93,70.0,1
2018-05-31T23:59:00,0.005,74.0,6.6,29.94,60.0,1
2019-09-16T23:59:00,0.0,79.0,3.8,29.92,68.0,0
2016-03-13T23:59:00,0.005,64.0,5.9,30.18,56.0,1
2016-04-04T23:59:00,0.0,69.0,4.1,30.09,56.0,0
2023-08-25T23:59:00,0.0,82.0,7.4,29.94,65.0,0
2019-11-24T23:59:00,0.0,61.0,2.3,30.05,51.0,0
2024-01-10T23:59:00,0.005,67.0,5.8,30.02,43.0,1
2019-04-12T23:59:00,0.0,63.0,6.2,29.83,59.0,0
2021-10-06T23:59:00,0.0,75.0,5.9,30.0,68.0,0
2022-05-17T23:59:00,0.0,75.0,7.8,30.0,57.0,0
2019-01-06T23:59:00,0.75,72.0,5.1,30.13,52.0,1
